,Unnamed: 0,holiday,temperature,rain_1h,snow_1h,clouds_percentage,weather_type,weather_type_details,date_time,population_density,population_density_categorical,temperature_categorical
36061,15904,None,289.92,0.0,0.0,1,Fog,fog,8/5/2014 3:00,432,very low,medium
36062,5952,None,288.93,0.0,0.0,1,Clear,sky is clear,5/11/2013 21:00,2147,low,medium
36063,22784,None,283.78,0.0,0.0,90,Drizzle,drizzle,4/25/2016 6:00,5901,very high,medium
36064,45451,None,300.82,0.0,0.0,90,Rain,light rain,6/30/2018 18:00,3871,medium,high
36065,15800,None,297.72,0.0,0.0,1,Clear,sky is clear,7/30/2014 12:00,5573,high,high
36066,3458,None,269.21,0.0,0.0,1,Clear,sky is clear,2/9/2013 15:00,4621,high,low
36067,46652,None,294.93,0.0,0.0,1,Mist,mist,8/12/2018 9:00,2713,low,high
36068,47128,None,300.51,1.78,0.0,40,Rain,moderate rain,8/27/2018 17:00,5298,high,high
36069,28480,None,271.78,0.0,0.0,1,Fog,fog,11/26/2016 4:00,300,very low,low
36070,27487,None,284.263,0.0,0.0,68,Clouds,broken clouds,10/21/2016 14:00,5022,high,medium
36071,27428,None,285.584,0.0,0.0,0,Clear,Sky is Clear,10/18/2016 19:00,3093,medium,medium
36072,39775,None,268.08,0.0,0.0,90,Snow,light snow,12/14/2017 23:00,1680,low,low
36073,25798,None,300.02,0.0,0.0,0,Clear,Sky is Clear,8/17/2016 12:00,4738,high,high
36074,27249,None,289.914,0.0,0.0,56,Clouds,broken clouds,10/11/2016 2:00,491,very low,medium
36075,45971,None,295.28,0.0,0.0,75,Mist,mist,7/19/2018 10:00,4492,high,high
36076,32490,None,282.84,0.0,0.0,90,Clouds,overcast clouds,4/9/2017 7:00,1416,very low,medium
36077,47418,None,294.12,2.92,0.0,75,Thunderstorm,proximity thunderstorm with rain,9/4/2018 18:00,4383,high,high
36078,13703,None,273.56,0.25,0.0,90,Rain,light rain,4/16/2014 12:00,4878,high,medium
36079,19935,None,276.15,0.0,0.0,90,Clouds,overcast clouds,12/11/2015 12:00,5542,high,medium
36080,24667,None,297.63,0.0,0.0,75,Clouds,broken clouds,7/4/2016 13:00,2881,low,high
36081,32215,None,276.55,0.0,0.0,90,Rain,light rain,3/30/2017 9:00,5380,high,medium
36082,47619,None,294.24,0.0,0.0,1,Clear,sky is clear,9/12/2018 2:00,314,very low,high
36083,5416,None,276.99,0.0,0.0,90,Mist,mist,4/23/2013 1:00,274,very low,medium
36084,9860,None,275.5,0.0,0.0,64,Clouds,broken clouds,11/14/2013 22:00,2384,low,medium
36085,5621,None,283.79,0.0,0.0,1,Clear,sky is clear,4/30/2013 9:00,5329,high,medium
36086,25125,None,299.01,0.0,0.0,20,Clouds,few clouds,7/21/2016 22:00,2026,low,high
36087,28962,None,262.82,0.0,0.0,90,Snow,light snow,12/9/2016 20:00,3066,medium,low
36088,40166,None,260.45,0.0,0.0,90,Haze,haze,12/28/2017 15:00,4515,high,low
36089,47363,None,295.27,0.44,0.0,90,Rain,light rain,9/3/2018 19:00,3006,medium,high
36090,22858,None,276.39,0.0,0.0,90,Haze,haze,4/28/2016 8:00,5691,high,medium
36091,17151,None,294.91,0.51,0.0,90,Rain,moderate rain,8/6/2015 15:00,5570,high,high
36092,34801,None,289.36,0.0,0.0,90,Rain,moderate rain,6/24/2017 15:00,4573,high,medium
36093,15604,None,294.72,0.0,0.0,90,Clouds,overcast clouds,7/18/2014 23:00,2275,low,high
36094,29648,None,268.9,0.0,0.0,75,Clouds,broken clouds,12/31/2016 22:00,2557,low,low
36095,13884,None,279.34,0.0,0.0,90,Clouds,overcast clouds,4/24/2014 1:00,297,very low,medium
36096,186,None,282.09,0.0,0.0,75,Clouds,broken clouds,10/10/2012 12:00,5030,high,medium
36097,43351,None,268.69,0.0,0.0,40,Snow,light snow,4/16/2018 7:00,4963,high,low
36098,3048,None,277.1,0.0,0.0,75,Clouds,broken clouds,1/19/2013 13:00,4906,high,medium
36099,31574,None,275.62,0.0,0.0,75,Clouds,broken clouds,3/7/2017 23:00,1115,very low,medium
36100,37141,None,295.52,0.0,0.0,1,Clear,sky is clear,9/13/2017 23:00,1065,very low,high
36101,10634,None,263.32,0.0,0.0,90,Clouds,overcast clouds,12/13/2013 1:00,359,very low,low
36102,35762,None,298.08,0.0,0.0,5,Clear,sky is clear,7/28/2017 21:00,3313,medium,high
36103,6457,None,286.92,0.0,0.0,90,Clouds,overcast clouds,5/28/2013 3:00,336,very low,medium
36104,6777,None,285.99,0.0,0.0,76,Clouds,broken clouds,6/7/2013 15:00,5905,very high,medium
36105,28013,None,273.81,0.0,0.0,1,Clear,sky is clear,11/12/2016 6:00,1177,very low,medium
36106,30243,None,275.79,0.0,0.0,90,Clouds,overcast clouds,1/19/2017 22:00,3310,medium,medium
36107,3887,None,268.76,0.0,0.0,90,Haze,haze,2/25/2013 11:00,4271,medium,low
36108,11105,None,255.5,0.0,0.0,64,Clouds,broken clouds,12/30/2013 20:00,1862,low,low
36109,36185,None,296.48,0.0,0.0,1,Clear,sky is clear,8/12/2017 12:00,4528,high,high
36110,4979,None,275.18,0.0,0.0,90,Mist,mist,4/10/2013 23:00,1019,very low,medium
36111,30662,None,275.95,0.0,0.0,90,Clouds,overcast clouds,1/31/2017 12:00,4668,high,medium
36112,47302,None,294.59,0.25,0.0,1,Rain,light rain,9/2/2018 3:00,386,very low,high
36113,31033,None,264.896,0.0,0.0,8,Clear,sky is clear,2/15/2017 8:00,6036,very high,low
36114,16944,None,294.01,0.0,0.0,1,Clear,sky is clear,7/29/2015 0:00,620,very low,high
36115,3532,None,273.47,0.0,0.0,90,Rain,light rain,2/11/2013 19:00,2782,low,medium
36116,28233,None,270.9,0.0,0.0,90,Snow,light snow,11/19/2016 9:00,3500,medium,low
36117,2835,None,274.18,0.0,0.0,90,Drizzle,light intensity drizzle,1/11/2013 23:00,1629,low,medium
36118,3516,None,272.54,0.0,0.0,90,Mist,mist,2/11/2013 13:00,4200,medium,medium
36119,39002,None,272.94,0.0,0.0,90,Clouds,overcast clouds,11/16/2017 16:00,6658,very high,medium
36120,30068,None,266.2,0.0,0.0,5,Clear,sky is clear,1/15/2017 12:00,4093,medium,low
36121,10505,None,256.92,0.25,0.0,64,Rain,light rain,12/8/2013 8:00,1539,low,low
36122,26930,None,283.15,0.25,0.0,92,Rain,light rain,9/27/2016 18:00,4001,medium,medium
36123,26920,None,283.5,0.0,0.0,12,Clouds,few clouds,9/27/2016 9:00,4531,high,medium
36124,8940,None,287.15,0.0,0.0,90,Drizzle,drizzle,9/14/2013 21:00,2894,low,medium
36125,42940,None,271.44,0.0,0.0,1,Clear,sky is clear,4/4/2018 18:00,4539,high,low
36126,29690,None,272.59,0.0,0.0,90,Haze,haze,1/2/2017 14:00,3933,medium,medium
36127,30639,None,273.82,0.0,0.0,75,Rain,light rain,1/31/2017 0:00,521,very low,medium
36128,40770,None,272.16,0.0,0.0,1,Clear,sky is clear,1/18/2018 22:00,1797,low,low
36129,23467,None,294.56,0.0,0.0,40,Clouds,scattered clouds,5/19/2016 13:00,5005,high,high
36130,38504,None,273.15,0.0,0.0,90,Snow,light snow,10/30/2017 22:00,1514,low,medium
36131,7685,None,296.4,0.0,0.0,12,Clouds,few clouds,7/14/2013 18:00,3966,medium,high
36132,46626,None,302.36,0.0,0.0,1,Haze,haze,8/11/2018 14:00,4280,medium,high
36133,44977,None,298.88,0.0,0.0,75,Clouds,broken clouds,6/15/2018 10:00,4801,high,high
36134,47251,None,294.0,0.25,0.0,75,Thunderstorm,proximity thunderstorm,8/31/2018 8:00,5687,high,high
36135,45948,None,299.44,0.0,0.0,75,Clouds,broken clouds,7/18/2018 13:00,4714,high,high
36136,10391,None,271.18,0.0,0.0,64,Mist,mist,12/4/2013 6:00,4540,high,low
36137,35615,None,288.69,0.0,0.0,1,Mist,mist,7/24/2017 2:00,300,very low,medium
36138,46068,None,291.29,0.0,0.0,1,Clear,sky is clear,7/22/2018 4:00,355,very low,medium
36139,43195,None,275.22,0.0,0.0,90,Rain,moderate rain,4/13/2018 19:00,2882,low,medium
36140,34527,None,291.95,0.0,0.0,75,Drizzle,light intensity drizzle,6/14/2017 7:00,5538,high,high
36141,8964,None,291.67,0.0,0.0,90,Clouds,overcast clouds,9/15/2013 14:00,3971,medium,medium
36142,536,None,285.61,0.0,0.0,90,Clouds,overcast clouds,10/23/2012 23:00,1021,very low,medium
36143,41532,None,271.58,0.0,0.0,90,Clouds,overcast clouds,2/15/2018 20:00,3144,medium,low
36144,11723,None,272.27,0.25,0.0,64,Rain,light rain,1/24/2014 14:00,5482,high,medium
36145,19640,None,275.15,0.0,0.0,1,Clear,sky is clear,11/23/2015 10:00,4476,high,medium
36146,20458,None,272.54,0.0,0.0,40,Mist,mist,1/7/2016 2:00,315,very low,medium
36147,8691,None,303.08,0.0,0.0,5,Clear,sky is clear,8/28/2013 11:00,5157,high,high
36148,41271,None,262.95,0.0,0.0,40,Haze,haze,2/5/2018 15:00,5441,high,low
36149,6583,None,290.46,0.0,0.0,40,Rain,light rain,6/1/2013 3:00,438,very low,medium
36150,42784,None,272.72,0.0,0.0,90,Rain,light rain,3/31/2018 5:00,588,very low,medium
36151,12864,None,268.34,0.0,0.0,75,Clouds,broken clouds,3/12/2014 12:00,4824,high,low
36152,45624,None,295.24,0.0,0.0,75,Clouds,broken clouds,7/6/2018 22:00,2533,low,high
36153,4278,None,270.31,0.0,0.0,90,Clouds,overcast clouds,3/13/2013 19:00,3431,medium,low
36154,42737,None,273.0,0.0,0.0,1,Clear,sky is clear,3/29/2018 13:00,5338,high,medium
36155,45334,None,291.08,0.0,0.0,90,Mist,mist,6/26/2018 5:00,2973,medium,medium
36156,11839,None,255.38,0.0,0.0,40,Clouds,scattered clouds,1/28/2014 16:00,5958,very high,low
36157,9310,None,281.1,0.0,0.0,90,Mist,mist,10/6/2013 7:00,1571,low,medium
36158,30294,None,275.09,0.0,0.0,90,Fog,fog,1/20/2017 20:00,2721,low,medium
36159,33586,None,295.29,0.0,0.0,5,Clear,sky is clear,5/13/2017 13:00,4918,high,high
36160,23607,None,290.84,0.0,0.0,40,Clouds,scattered clouds,5/25/2016 1:00,454,very low,medium
36161,12229,None,259.35,0.0,0.0,1,Clear,sky is clear,2/13/2014 22:00,1935,low,low
36162,11455,None,268.31,0.0,0.0,90,Mist,mist,1/14/2014 5:00,2389,low,low
36163,14004,None,278.95,0.56,0.0,90,Rain,light rain,4/29/2014 1:00,375,very low,medium
36164,6714,None,285.66,0.25,0.0,92,Mist,mist,6/6/2013 3:00,382,very low,medium
36165,13481,None,276.67,0.0,0.0,75,Clouds,broken clouds,4/7/2014 6:00,5721,high,medium
36166,1747,None,265.53,0.0,0.0,75,Clouds,broken clouds,12/6/2012 6:00,5545,high,low
36167,1378,None,279.47,0.0,0.0,75,Clouds,broken clouds,11/22/2012 8:00,1119,very low,medium
36168,46015,None,291.55,0.0,0.0,90,Drizzle,light intensity drizzle,7/20/2018 7:00,5821,high,medium
36169,17720,None,295.15,0.0,0.0,1,Clear,sky is clear,8/25/2015 18:00,4578,high,high
36170,31465,None,269.96,0.0,0.0,90,Snow,light snow,3/3/2017 20:00,3380,medium,low
36171,33329,None,285.77,0.0,0.0,1,Clear,sky is clear,5/3/2017 10:00,4845,high,medium
36172,18056,None,299.6,0.0,0.0,1,Haze,haze,9/7/2015 15:00,4383,high,high
36173,24679,None,292.68,0.0,0.0,1,Clear,sky is clear,7/5/2016 1:00,497,very low,high
36174,18897,None,285.99,0.0,0.0,90,Clouds,overcast clouds,10/9/2015 15:00,5623,high,medium
36175,40296,None,262.29,0.0,0.0,90,Mist,mist,1/2/2018 16:00,5618,high,low
36176,36269,None,287.36,0.0,0.0,90,Mist,mist,8/15/2017 4:00,919,very low,medium
36177,25160,None,294.42,0.0,0.0,1,Clear,sky is clear,7/23/2016 3:00,3,very low,high
36178,43231,None,272.01,0.0,0.0,90,Snow,light snow,4/14/2018 7:00,1311,very low,low
36179,11386,None,272.1,0.0,0.0,64,Clouds,broken clouds,1/11/2014 15:00,4628,high,low
36180,39911,None,276.0,0.0,0.0,40,Clouds,scattered clouds,12/19/2017 3:00,359,very low,medium
36181,42049,None,276.65,0.0,0.0,90,Rain,moderate rain,3/4/2018 22:00,1747,low,medium
36182,26604,None,287.9,0.0,0.0,5,Clear,sky is clear,9/14/2016 11:00,4507,high,medium
36183,11068,None,253.6,0.0,0.0,90,Clouds,overcast clouds,12/29/2013 10:00,3426,medium,low
36184,47520,None,289.01,0.0,0.0,1,Clear,sky is clear,9/7/2018 23:00,1957,low,medium
36185,42303,None,267.65,0.0,0.0,1,Clear,sky is clear,3/13/2018 7:00,6404,very high,low
36186,25042,None,298.034,0.0,0.0,0,Clear,Sky is Clear,7/18/2016 16:00,5799,high,high
36187,15006,None,282.07,0.0,0.0,90,Mist,mist,6/8/2014 5:00,639,very low,medium
36188,30304,None,275.02,0.0,0.0,90,Drizzle,drizzle,1/21/2017 0:00,1117,very low,medium
36189,18019,None,296.57,0.3,0.0,90,Rain,proximity shower rain,9/6/2015 8:00,1936,low,high
36190,5350,None,275.58,0.0,0.0,40,Clouds,scattered clouds,4/20/2013 18:00,4285,medium,medium
36191,15395,None,295.68,0.0,0.0,68,Drizzle,light intensity drizzle,7/11/2014 4:00,796,very low,high
36192,22658,None,286.9240000000001,0.0,0.0,68,Rain,light rain,4/21/2016 18:00,5021,high,medium
36193,21226,None,264.84,0.0,0.0,90,Snow,light snow,2/11/2016 16:00,6764,very high,low
36194,1776,None,278.64,0.0,0.0,40,Clouds,scattered clouds,12/7/2012 11:00,5404,high,medium
36195,9425,None,295.34,0.0,0.0,24,Clouds,few clouds,10/11/2013 14:00,5810,high,high
36196,30085,None,264.95,0.0,0.0,1,Mist,mist,1/16/2017 3:00,601,very low,low
36197,6770,None,283.37,0.25,0.0,68,Mist,mist,6/7/2013 9:00,5119,high,medium
36198,35167,None,286.42,0.0,0.0,40,Haze,haze,7/8/2017 5:00,841,very low,medium
36199,15113,None,293.65,0.6,0.0,0,Rain,light rain,6/18/2014 6:00,5524,high,high
36200,44297,None,295.86,0.0,0.0,40,Clouds,scattered clouds,5/22/2018 16:00,6907,very high,high
36201,28163,None,284.16,0.0,0.0,90,Clouds,overcast clouds,11/17/2016 19:00,3151,medium,medium
36202,12582,None,260.29,0.0,0.0,90,Clouds,overcast clouds,2/28/2014 12:00,4903,high,low
36203,3961,None,272.5,0.0,0.0,90,Clouds,overcast clouds,2/27/2013 22:00,1771,low,medium
36204,18727,None,277.47,0.0,0.0,1,Clear,sky is clear,10/2/2015 5:00,2778,low,medium
36205,27919,None,280.4,0.0,0.0,1,Clear,sky is clear,11/8/2016 9:00,5089,high,medium
36206,24390,None,286.81,0.0,0.0,80,Clouds,broken clouds,6/23/2016 4:00,947,very low,medium
36207,18237,None,293.85,0.0,0.0,1,Clear,sky is clear,9/13/2015 19:00,3367,medium,high
36208,38274,None,282.55,0.0,0.0,90,Clouds,overcast clouds,10/23/2017 20:00,2581,low,medium
36209,27456,None,276.173,0.0,0.0,0,Clear,Sky is Clear,10/20/2016 1:00,486,very low,medium
36210,21727,None,283.29,0.0,0.0,1,Clear,sky is clear,3/12/2016 3:00,439,very low,medium
36211,10355,None,274.3,1.27,0.0,64,Snow,light rain and snow,12/3/2013 13:00,4739,high,medium
36212,38991,None,271.21,0.0,0.0,90,Clouds,overcast clouds,11/16/2017 5:00,2967,medium,low
36213,6746,None,287.37,3.39,0.0,56,Mist,mist,6/6/2013 17:00,6419,very high,medium
36214,6172,None,289.19,0.0,0.0,90,Rain,light rain,5/19/2013 12:00,4679,high,medium
36215,29246,None,247.29,0.0,0.0,1,Clear,sky is clear,12/18/2016 2:00,472,very low,low
36216,13985,None,278.45,2.18,0.0,90,Rain,moderate rain,4/28/2014 6:00,5421,high,medium
36217,46189,None,292.75,0.0,0.0,75,Rain,proximity shower rain,7/26/2018 18:00,4555,high,high
36218,3607,None,274.01,0.0,0.0,90,Snow,heavy snow,2/14/2013 19:00,3330,medium,medium
36219,9182,None,286.15,0.0,0.0,1,Clear,sky is clear,9/28/2013 19:00,3615,medium,medium
36220,21686,None,276.79,0.0,0.0,90,Mist,mist,3/9/2016 12:00,5099,high,medium
36221,25210,None,300.85,0.0,0.0,40,Clouds,scattered clouds,7/24/2016 15:00,463,very low,high
36222,46565,None,292.01,0.0,0.0,1,Fog,fog,8/9/2018 7:00,6313,very high,high
36223,31855,None,273.21,0.0,0.0,1,Clear,sky is clear,3/18/2017 21:00,4354,medium,medium
36224,7973,None,291.33,0.0,0.0,68,Clouds,broken clouds,7/27/2013 11:00,4218,medium,medium
36225,44635,None,291.88,0.0,0.0,90,Drizzle,light intensity drizzle,6/2/2018 17:00,4221,medium,high
36226,9303,None,280.76,0.0,0.0,90,Mist,mist,10/6/2013 2:00,531,very low,medium
36227,40053,None,261.86,0.0,0.0,75,Snow,light snow,12/24/2017 21:00,2576,low,low
36228,266,None,282.24,0.0,0.0,90,Clouds,overcast clouds,10/14/2012 6:00,861,very low,medium
36229,8605,None,291.96,0.0,0.0,0,Clear,Sky is Clear,8/23/2013 7:00,6693,very high,high
36230,35559,None,300.42,0.0,0.0,75,Clouds,broken clouds,7/21/2017 19:00,3671,medium,high
36231,47005,None,292.72,2.88,0.0,90,Mist,mist,8/24/2018 15:00,5879,very high,high
36232,38509,None,272.5,0.0,0.0,90,Clouds,overcast clouds,10/31/2017 3:00,349,very low,medium
36233,39217,None,286.77,0.0,0.0,1,Clear,sky is clear,11/24/2017 13:00,4334,medium,medium
36234,3404,None,257.92,0.0,0.0,32,Clouds,scattered clouds,2/7/2013 5:00,2546,low,low
36235,12984,None,271.51,0.25,0.0,90,Rain,light rain,3/17/2014 12:00,4189,medium,low
36236,29736,None,262.09,0.0,0.0,40,Clouds,scattered clouds,1/3/2017 13:00,4377,high,low
36237,27106,None,288.9,2.03,0.0,88,Rain,moderate rain,10/5/2016 1:00,314,very low,medium
36238,46056,None,299.62,0.0,0.0,75,Clouds,broken clouds,7/21/2018 16:00,4788,high,high
36239,16212,None,288.55,0.0,0.0,1,Clear,sky is clear,7/3/2015 8:00,2523,low,medium
36240,19692,None,272.07,0.0,0.0,90,Mist,mist,11/26/2015 16:00,2939,medium,low
36241,5339,None,271.86,0.0,0.0,90,Mist,mist,4/20/2013 9:00,3745,medium,low
36242,42572,None,277.22,0.0,0.0,1,Clear,sky is clear,3/23/2018 15:00,6042,very high,medium
36243,45205,None,298.08,0.0,0.0,90,Clouds,overcast clouds,6/21/2018 17:00,5997,very high,high
36244,27563,None,278.036,0.0,0.0,0,Clear,Sky is Clear,10/24/2016 19:00,2901,low,medium
36245,9709,None,274.92,0.0,0.0,64,Clouds,broken clouds,11/8/2013 11:00,5449,high,medium
36246,18334,None,295.37,5.69,0.0,90,Mist,mist,9/17/2015 7:00,5705,high,high
36247,39713,None,264.55,0.0,0.0,90,Snow,light snow,12/12/2017 13:00,4869,high,low
36248,4158,None,272.82,0.0,0.0,1,Clear,sky is clear,3/8/2013 15:00,6023,very high,medium
36249,21485,None,275.86,0.0,0.0,90,Clouds,overcast clouds,2/24/2016 14:00,5332,high,medium
36250,15364,None,292.64,0.0,0.0,0,Clear,Sky is Clear,7/9/2014 22:00,2373,low,high
36251,19521,None,282.42,0.0,0.0,90,Rain,light rain,11/17/2015 2:00,273,very low,medium
36252,16915,None,297.45,0.0,0.0,1,Clear,sky is clear,7/28/2015 0:00,647,very low,high
36253,7756,None,296.31,0.0,0.0,20,Clouds,few clouds,7/18/2013 7:00,6217,very high,high
36254,35754,None,299.94,0.0,0.0,1,Clear,sky is clear,7/28/2017 13:00,5518,high,high
36255,24215,None,293.47,0.0,0.0,8,Clear,sky is clear,6/15/2016 21:00,3192,medium,high
36256,1012,None,280.53,0.0,0.0,90,Clouds,overcast clouds,11/8/2012 14:00,5411,high,medium
36257,34122,None,285.28,0.0,0.0,40,Clouds,scattered clouds,5/30/2017 1:00,329,very low,medium
36258,32984,None,282.97,0.0,0.0,1,Clear,sky is clear,4/23/2017 23:00,1031,very low,medium
36259,10348,None,274.42,0.25,0.0,64,Rain,light rain,12/3/2013 11:00,4596,high,medium
36260,32274,None,289.89,0.0,0.0,1,Clear,sky is clear,4/1/2017 19:00,3674,medium,medium
36261,5585,None,291.82,0.0,0.0,1,Clear,sky is clear,4/28/2013 21:00,2353,low,medium
36262,35145,None,294.84,0.0,0.0,1,Clear,sky is clear,7/7/2017 9:00,4550,high,high
36263,47256,None,297.12,0.25,0.0,75,Rain,light rain,8/31/2018 13:00,5400,high,high
36264,2026,None,273.72,0.0,0.0,40,Mist,mist,12/15/2012 13:00,4235,medium,medium
36265,13175,None,264.46,0.0,0.0,20,Clouds,few clouds,3/25/2014 11:00,4737,high,low
36266,41082,None,258.63,0.0,0.0,5,Clear,sky is clear,1/29/2018 21:00,2657,low,low
36267,47876,None,287.73,0.0,0.0,90,Mist,mist,9/19/2018 23:00,994,very low,medium
36268,8352,None,290.32,0.0,0.0,44,Clouds,scattered clouds,8/11/2013 22:00,1896,low,medium
36269,9460,None,279.53,0.0,0.0,44,Clouds,scattered clouds,10/14/2013 8:00,5737,high,medium
36270,21934,None,274.58,0.0,0.0,1,Clear,sky is clear,3/20/2016 10:00,3608,medium,medium
36271,487,None,275.93,0.0,0.0,60,Mist,mist,10/21/2012 8:00,1928,low,medium
36272,43333,None,269.72,0.0,0.0,90,Snow,snow,4/15/2018 20:00,1642,low,low
36273,19614,None,268.35,0.0,0.0,1,Clear,sky is clear,11/21/2015 12:00,4790,high,low
36274,1401,None,283.35,0.0,0.0,75,Clouds,broken clouds,11/23/2012 7:00,2381,low,medium
36275,34271,None,288.29,0.0,0.0,1,Clear,sky is clear,6/5/2017 5:00,3022,medium,medium
36276,19597,None,269.92,0.0,0.0,1,Clear,sky is clear,11/20/2015 4:00,856,very low,low
36277,40114,None,249.29,0.0,0.0,75,Clouds,broken clouds,12/27/2017 6:00,4250,medium,low
36278,29190,None,261.75,0.0,0.0,90,Mist,mist,12/16/2016 17:00,3311,medium,low
36279,44018,None,280.08,0.0,0.0,1,Clear,sky is clear,5/12/2018 5:00,809,very low,medium
36280,20353,None,265.76,0.0,0.0,90,Clouds,overcast clouds,1/1/2016 9:00,1574,low,low
36281,47616,None,295.45,0.0,0.0,1,Clear,sky is clear,9/11/2018 23:00,2682,low,high
36282,43227,None,272.36,0.0,0.0,90,Rain,light rain,4/14/2018 5:00,540,very low,medium
36283,4271,None,267.67,0.0,0.0,90,Clouds,overcast clouds,3/13/2013 9:00,5201,high,low
36284,16363,None,283.83,0.0,0.0,1,Clear,sky is clear,7/7/2015 6:00,5528,high,medium
36285,9078,None,296.13,0.0,0.0,1,Clear,sky is clear,9/22/2013 16:00,4883,high,high
36286,48125,None,285.75,0.0,0.0,20,Clouds,few clouds,9/27/2018 20:00,2856,low,medium
36287,40125,None,257.57,0.0,0.0,1,Clear,sky is clear,12/27/2017 17:00,5397,high,low
36288,40582,None,257.01,0.0,0.0,1,Clear,sky is clear,1/12/2018 16:00,5841,very high,low
36289,34581,None,299.47,0.0,0.0,75,Clouds,broken clouds,6/16/2017 13:00,5101,high,high
36290,44788,None,294.6,0.0,0.0,75,Clouds,broken clouds,6/8/2018 13:00,5563,high,high
36291,11139,None,251.15,0.0,0.0,90,Clouds,overcast clouds,1/1/2014 7:00,772,very low,low
36292,11336,None,266.15,0.0,0.0,64,Clouds,broken clouds,1/9/2014 15:00,5702,high,low
36293,46516,None,296.8,0.0,0.0,1,Rain,light rain,8/7/2018 15:00,5555,high,high
36294,37389,None,299.46,0.0,0.0,40,Clouds,scattered clouds,9/23/2017 11:00,5116,high,high
36295,3139,None,258.7,0.0,0.0,90,Clouds,overcast clouds,1/24/2013 2:00,254,very low,low
36296,15519,None,290.53,0.0,0.0,40,Clouds,scattered clouds,7/15/2014 10:00,4573,high,medium
36297,40504,None,275.94,0.0,0.0,90,Mist,mist,1/10/2018 17:00,6128,very high,medium
36298,23734,None,290.83,0.51,0.0,90,Rain,moderate rain,5/28/2016 16:00,3941,medium,medium
36299,34612,None,295.61,0.0,0.0,90,Rain,heavy intensity rain,6/17/2017 19:00,3614,medium,high
36300,40430,None,270.22,0.0,0.0,1,Clear,sky is clear,1/8/2018 2:00,220,very low,low
36301,42106,None,271.28,0.0,0.0,90,Mist,mist,3/6/2018 3:00,335,very low,low
36302,7195,None,291.74,0.0,0.0,0,Clear,Sky is Clear,6/25/2013 3:00,370,very low,medium
36303,12006,None,260.41,0.0,0.0,75,Clouds,broken clouds,2/4/2014 15:00,5646,high,low
36304,40765,None,276.15,0.0,0.0,75,Clouds,broken clouds,1/18/2018 17:00,6039,very high,medium
36305,24593,None,290.87,0.0,0.0,20,Clouds,few clouds,7/1/2016 11:00,4682,high,medium
36306,54,None,293.85,0.0,0.0,40,Clouds,scattered clouds,10/4/2012 19:00,3503,medium,high
